     1.3874e+01     9.6722e+00              0    -9.9504e+00     0.0000e+00            inf     3.2965e+00     1.0086e-02     3.1250e-05     1.7074e+00     8.1551e-02
     1.6192e+01     3.9405e+00              0    -9.9174e+00     0.0000e+00            inf     3.2965e+00     1.1870e-02     2.6250e-05     1.6887e+00     7.6907e-02
    -5.9883e+00     1.6657e+01              0    -1.2627e+01     0.0000e+00            inf     3.2965e+00     5.2403e-03     5.0000e-06     1.7216e+00     1.0126e-01
     5.1141e+00     1.6124e+01              0    -1.0222e+01     0.0000e+00            inf     3.2965e+00     9.9694e-03     2.1250e-05     1.6969e+00     8.1675e-02
    -6.2716e+00     1.0058e+01              0    -8.0076e+00     0.0000e+00            inf     3.2965e+00     2.0663e-02     1.5625e-04     1.9783e+00     1.2446e-01
     7.6009e+00     6.8317e+00              0    -1.0292e+01     0.0000e+00            inf     3.2965e+00     1.4222e-02     6.2500e-06     1.8292e+00     2.3416e-01
     1.0258e+01    -1.4028e+01              0    -1.1702e+01     0.0000e+00            inf     3.2965e+00     6.9601e-03     3.7500e-06     1.7000e+00     9.1874e-02
     1.4963e+01    -9.1112e+00              0    -1.1615e+01     0.0000e+00            inf     3.2965e+00     6.2290e-03     6.2500e-06     1.7103e+00     9.5933e-02
     4.8602e+00    -7.8097e+00              0    -8.4328e+00     0.0000e+00            inf     3.2965e+00     1.7309e-02     9.8750e-05     1.9486e+00     1.5583e-01
    -2.6889e-01    -6.0673e+00              0    -6.1189e+00     0.0000e+00            inf     3.2965e+00     2.9959e-02     7.6125e-04     1.7266e+00     7.0488e-02
     1.4431e+01     1.1817e+00              0    -5.9353e+00     0.0000e+00            inf     3.2965e+00     2.8728e-02     1.0100e-03     1.6688e+00     6.0960e-02
    -1.7850e+00     5.2202e+00              0    -6.6262e+00     0.0000e+00            inf     3.2965e+00     2.7341e-02     7.0125e-04     1.7422e+00     7.9368e-02
    -8.4603e-01     1.4995e+01              0    -6.4055e+00     0.0000e+00            inf     3.2965e+00     2.5115e-02     6.8500e-04     1.6725e+00     6.2756e-02
     9.7763e+00     4.0614e+00              0    -1.0422e+01     0.0000e+00            inf     3.2965e+00     1.4568e-02     7.5000e-06     1.8691e+00     2.2831e-01
    -6.3753e+00    -5.8199e+00              0    -7.3605e+00     0.0000e+00            inf     3.2965e+00     2.0756e-02     3.4125e-04     1.9993e+00     1.1195e-01
    -5.2041e+00     2.3563e-01              0    -7.1280e+00     0.0000e+00            inf     3.2965e+00     2.5289e-02     5.4250e-04     1.7697e+00     8.7397e-02
    -3.3918e+00    -1.0244e+01              0    -1.0074e+01     0.0000e+00            inf     3.2965e+00     1.5147e-02     1.7500e-05     1.9022e+00     2.1501e-01
     3.6383e+00     1.1098e+01              0    -8.3117e+00     0.0000e+00            inf     3.2965e+00     1.9606e-02     1.4000e-04     1.9949e+00     1.3723e-01
     4.7869e+00    -1.4187e+01              0    -6.3235e+00     0.0000e+00            inf     3.2965e+00     2.5549e-02     1.1762e-03     1.6749e+00     6.3263e-02
    -2.3136e-01     2.3155e-01              0    -5.3791e+00     0.0000e+00            inf     3.2965e+00     1.1147e-02     2.0175e-03     1.9996e+00     9.3660e-02
    -1.0597e+01    -9.1735e+00              0    -5.8732e+00     0.0000e+00            inf     3.2965e+00     2.9814e-02     1.3137e-03     1.6815e+00     6.2637e-02
    -1.4194e+01    -7.0466e+00              0    -7.7207e+00     0.0000e+00            inf     3.2965e+00     1.8618e-02     1.8250e-04     1.6773e+00     6.7749e-02
    -7.3727e+00     7.0522e+00              0    -1.0366e+01     0.0000e+00            inf     3.2965e+00     1.4136e-02     1.3750e-05     1.8271e+00     2.3457e-01
     8.1979e+00     1.0110e+00              0    -6.8058e+00     0.0000e+00            inf     3.2965e+00     2.3485e-02     7.8625e-04     1.9640e+00     9.2142e-02
     5.9626e+00    -4.4556e+00              0    -5.9741e+00     0.0000e+00            inf     3.2965e+00     2.8589e-02     1.2125e-03     1.8113e+00     7.0264e-02
     4.1306e+00     5.0705e+00              0    -5.8935e+00     0.0000e+00            inf     3.2965e+00     3.0788e-02     1.5450e-03     1.7383e+00     6.7448e-02
     9.6430e+00     1.1592e+01              0    -6.4885e+00     0.0000e+00            inf     3.2965e+00     2.4878e-02     9.0125e-04     1.6718e+00     6.3594e-02
    -1.1265e+01     7.0080e-01              0    -9.1329e+00     0.0000e+00            inf     3.2965e+00     1.7147e-02     7.0000e-05     1.9861e+00     1.7198e-01
     3.1301e-01     1.1701e+01              0    -8.2113e+00     0.0000e+00            inf     3.2965e+00     1.9891e-02     1.2375e-04     1.9933e+00     1.3386e-01
    -3.7054e+00     1.4935e+01              0    -6.8875e+00     0.0000e+00            inf     3.2965e+00     2.2233e-02     7.1125e-04     1.6689e+00     6.4550e-02
     7.3779e+00    -1.3011e+01              0    -6.3330e+00     0.0000e+00            inf     3.2965e+00     2.5723e-02     1.0925e-03     1.6761e+00     6.2675e-02
     1.7958e+01    -2.9422e+00              0    -1.3411e+01     0.0000e+00            inf     3.2965e+00     3.3327e-03     2.5000e-06     1.7116e+00     1.1633e-01
    -1.5509e+01    -2.6886e+00              0    -7.4886e+00     0.0000e+00            inf     3.2965e+00     1.9597e-02     3.9375e-04     1.6806e+00     6.7004e-02
     5.3199e+00     1.3337e+01              0    -5.9271e+00     0.0000e+00            inf     3.2965e+00     2.8942e-02     1.5837e-03     1.6723e+00     6.2020e-02
     5.4172e+00     1.0534e+00              0    -6.6947e+00     0.0000e+00            inf     3.2965e+00     2.7479e-02     5.8375e-04     1.7429e+00     7.8729e-02
    -1.1030e+01     1.1483e+01              0    -7.7961e+00     0.0000e+00            inf     3.2965e+00     1.7905e-02     1.6000e-04     1.6816e+00     6.8919e-02
     4.1421e+00    -2.4017e+00              0    -7.9641e+00     0.0000e+00            inf     3.2965e+00     2.1990e-02     2.7375e-04     1.8289e+00     1.0548e-01
    -1.3386e+01    -4.4462e+00              0    -5.8262e+00     0.0000e+00            inf     3.2965e+00     2.9562e-02     1.5300e-03     1.6775e+00     6.3005e-02
     9.0385e+00    -3.9305e+00              0    -9.9126e+00     0.0000e+00            inf     3.2965e+00     1.4562e-02     2.7500e-05     1.8375e+00     2.1790e-01
     2.4464e+00    -1.1098e+01              0    -9.0766e+00     0.0000e+00            inf     3.2965e+00     1.7724e-02     8.1250e-05     1.9939e+00     1.6442e-01
    -3.5753e-01    -1.1909e+01              0    -7.7547e+00     0.0000e+00            inf     3.2965e+00     2.1375e-02     2.8250e-04     1.9658e+00     1.1853e-01
    -1.1487e+01     7.3070e+00              0    -5.8512e+00     0.0000e+00            inf     3.2965e+00     3.0013e-02     1.6200e-03     1.6977e+00     6.5159e-02
     1.2670e+01    -1.2127e+00              0    -6.5174e+00     0.0000e+00            inf     3.2965e+00     2.6719e-02     7.2750e-04     1.7945e+00     8.0365e-02
    -5.7433e-01    -1.5147e+01              0    -6.5944e+00     0.0000e+00            inf     3.2965e+00     2.4385e-02     8.8250e-04     1.6777e+00     6.3769e-02
     1.3474e+01    -5.7915e+00              0    -6.0799e+00     0.0000e+00            inf     3.2965e+00     2.7703e-02     1.1250e-03     1.6772e+00     6.1744e-02
    -2.5455e+00    -4.5647e+00              0    -7.1214e+00     0.0000e+00            inf     3.2965e+00     2.5397e-02     4.5125e-04     1.7711e+00     8.7644e-02
    -1.2697e+01    -1.2748e+01              0    -1.3677e+01     0.0000e+00            inf     3.2965e+00     4.0403e-03     2.5000e-06     1.7062e+00     1.0880e-01
     2.2318e+00    -7.5358e+00              0    -6.3241e+00     0.0000e+00            inf     3.2965e+00     2.6342e-02     1.0537e-03     1.8885e+00     7.7884e-02
    -2.5355e+00    -1.1355e+00              0    -1.0661e+01     0.0000e+00            inf     3.2965e+00     1.0443e-02     6.2500e-06     1.9452e+00     2.6941e-01
     9.9180e+00    -1.4824e+00              0    -1.0007e+01     0.0000e+00            inf     3.2965e+00     1.4190e-02     2.2500e-05     1.8294e+00     2.3034e-01
     1.5951e+00     6.8885e+00              0    -5.8216e+00     0.0000e+00            inf     3.2965e+00     3.0119e-02     1.4350e-03     1.7692e+00     6.7239e-02
     7.0655e+00    -9.1294e+00              0    -8.5102e+00     0.0000e+00            inf     3.2965e+00     1.8755e-02     1.3875e-04     2.0000e+00     1.4890e-01
    -4.8176e+00    -1.4776e+01              0    -7.1486e+00     0.0000e+00            inf     3.2965e+00     2.1432e-02     4.6000e-04     1.6807e+00     6.5449e-02
     3.3770e+00     2.6267e+00              0    -8.9829e+00     0.0000e+00            inf     3.2965e+00     1.8355e-02     7.1250e-05     1.9192e+00     1.3480e-01
    -5.1481e+00     1.2344e+01              0    -5.9890e+00     0.0000e+00            inf     3.2965e+00     2.9296e-02     1.2912e-03     1.7093e+00     6.7386e-02
    -8.6429e+00     2.9554e+00              0    -8.4244e+00     0.0000e+00            inf     3.2965e+00     1.7583e-02     1.0875e-04     1.9593e+00     1.4988e-01
    -8.7662e+00    -6.6339e+00              0    -9.8444e+00     0.0000e+00            inf     3.2965e+00     1.5703e-02     2.2500e-05     1.9412e+00     1.9939e-01
    -3.5597e+00     9.9857e+00              0    -1.0356e+01     0.0000e+00            inf     3.2965e+00     1.4422e-02     7.5000e-06     1.8690e+00     2.3058e-01
    -1.0232e+01    -1.5856e+00              0    -1.0616e+01     0.0000e+00            inf     3.2965e+00     1.4012e-02     6.2500e-06     1.8363e+00     2.3774e-01
    -6.8935e+00    -1.6221e+00              0    -5.8200e+00     0.0000e+00            inf     3.2965e+00     2.9945e-02     1.5925e-03     1.7633e+00     6.7318e-02
    -1.6290e+01     1.9909e+00              0    -8.8301e+00     0.0000e+00            inf     3.2965e+00     1.3760e-02     7.3750e-05     1.6896e+00     7.4685e-02
    -1.4622e+01    -7.9124e-02              0    -6.0331e+00     0.0000e+00            inf     3.2965e+00     2.7778e-02     1.4075e-03     1.6748e+00     6.1954e-02
     1.2501e+01     7.5867e+00              0    -6.0747e+00     0.0000e+00            inf     3.2965e+00     2.8000e-02     1.2012e-03     1.6716e+00     6.2087e-02
    -1.2913e+01     4.5503e+00              0    -5.8437e+00     0.0000e+00            inf     3.2965e+00     2.9921e-02     1.3712e-03     1.6917e+00     6.4662e-02
     2.1876e-01     1.7196e+01              0    -1.1229e+01     0.0000e+00            inf     3.2965e+00     7.9697e-03     7.5000e-06     1.7000e+00     8.7446e-02
     1.0432e+01    -5.9316e+00              0    -7.7376e+00     0.0000e+00            inf     3.2965e+00     2.1958e-02     2.4500e-04     1.9523e+00     1.1243e-01
     1.8928e+00    -1.6109e+01              0    -8.3744e+00     0.0000e+00            inf     3.2965e+00     1.5357e-02     1.4000e-04     1.6923e+00     7.2620e-02
    -4.1857e+00     5.1047e+00              0    -5.7927e+00     0.0000e+00            inf     3.2965e+00     3.0972e-02     1.3337e-03     1.7356e+00     6.6346e-02
     1.0428e+01     6.3715e+00              0    -7.2314e+00     0.0000e+00            inf     3.2965e+00     2.3606e-02     4.1125e-04     1.9053e+00     1.0044e-01
     9.5155e+00    -8.3873e+00              0    -6.6115e+00     0.0000e+00            inf     3.2965e+00     2.6333e-02     7.6500e-04     1.8079e+00     8.2452e-02
    -1.1049e+01    -3.7897e+00              0    -8.2838e+00     0.0000e+00            inf     3.2965e+00     1.9438e-02     1.3875e-04     1.9939e+00     1.3796e-01
    -8.0638e+00    -1.1096e+01              0    -5.8125e+00     0.0000e+00            inf     3.2965e+00     3.0029e-02     1.4750e-03     1.6894e+00     6.4679e-02
     1.2746e+01     2.8003e+00              0    -6.1830e+00     0.0000e+00            inf     3.2965e+00     2.8710e-02     1.0300e-03     1.7455e+00     7.1558e-02
     1.7107e+00    -2.3050e+00              0    -1.0971e+01     0.0000e+00            inf     3.2965e+00     1.0634e-02     3.7500e-06     1.9553e+00     2.6804e-01
    -8.1562e+00     1.5856e+01              0    -1.4777e+01     0.0000e+00            inf     3.2965e+00     4.6795e-03     1.2500e-06     1.7187e+00     1.0497e-01
     1.1344e+01    -1.0139e+01              0    -6.5945e+00     0.0000e+00            inf     3.2965e+00     2.3788e-02     6.9750e-04     1.6767e+00     6.4306e-02
    -1.5075e+01     8.7832e+00              0    -1.1923e+01     0.0000e+00            inf     3.2965e+00     6.6339e-03     7.5000e-06     1.7009e+00     9.3467e-02
     1.1749e+01     1.0592e+01              0    -7.4515e+00     0.0000e+00            inf     3.2965e+00     1.9030e-02     3.2000e-04     1.6903e+00     6.7404e-02
    -1.2883e+01     1.2945e+01              0    -1.4281e+01     0.0000e+00            inf     3.2965e+00     3.0910e-03     1.2500e-06     1.7166e+00     1.2027e-01
    -9.6015e+00    -1.4416e+01              0    -1.1602e+01     0.0000e+00            inf     3.2965e+00     7.3235e-03     3.7500e-06     1.6998e+00     9.0515e-02
    -1.5185e+01     4.6514e+00              0    -7.6956e+00     0.0000e+00            inf     3.2965e+00     1.8272e-02     3.0250e-04     1.6845e+00     6.8900e-02
    -1.4469e-01     2.5802e+00              0    -1.0134e+01     0.0000e+00            inf     3.2965e+00     9.9682e-03     1.7500e-05     1.9287e+00     2.7450e-01
     2.8529e+00     1.6025e+01              0    -8.4939e+00     0.0000e+00            inf     3.2965e+00     1.4919e-02     1.2875e-04     1.6899e+00     7.2473e-02
    -8.7474e+00     1.1289e+01              0    -5.8432e+00     0.0000e+00            inf     3.2965e+00     2.9075e-02     1.3175e-03     1.6699e+00     6.1963e-02
     8.0677e+00     9.0817e+00              0    -7.3781e+00     0.0000e+00            inf     3.2965e+00     2.3119e-02     3.3625e-04     1.9217e+00     1.0328e-01
     1.0251e+01     1.3798e+01              0    -1.0497e+01     0.0000e+00            inf     3.2965e+00     8.0498e-03     1.5000e-05     1.7045e+00     8.9472e-02
     2.2026e+00     9.3696e+00              0    -9.3572e+00     0.0000e+00            inf     3.2965e+00     1.5251e-02     4.6250e-05     1.8710e+00     1.9840e-01
     1.4957e+01     5.8802e+00              0    -8.1728e+00     0.0000e+00            inf     3.2965e+00     1.6813e-02     1.3875e-04     1.6804e+00     6.9591e-02
    -1.8554e+00    -8.5968e+00              0    -7.5922e+00     0.0000e+00            inf     3.2965e+00     1.9759e-02     2.2125e-04     1.9974e+00     1.2274e-01
    -1.8261e+00     7.4666e+00              0    -6.1340e+00     0.0000e+00            inf     3.2965e+00     2.7461e-02     8.7250e-04     1.8546e+00     7.3771e-02
    -1.1979e+01     9.4732e+00              0    -6.6126e+00     0.0000e+00            inf     3.2965e+00     2.3511e-02     5.9750e-04     1.6817e+00     6.3935e-02
    -6.7296e+00     1.8534e+00              0    -5.8068e+00     0.0000e+00            inf     3.2965e+00     3.0507e-02     1.3575e-03     1.7573e+00     6.5687e-02
    -5.4344e+00    -7.9611e+00              0    -9.4150e+00     0.0000e+00            inf     3.2965e+00     1.5201e-02     3.6250e-05     1.8672e+00     1.9927e-01
    -1.1537e+01     2.8467e+00              0    -7.9555e+00     0.0000e+00            inf     3.2965e+00     2.0883e-02     1.7625e-04     1.9705e+00     1.2235e-01
    -7.7648e+00    -1.3275e+01              0    -6.8718e+00     0.0000e+00            inf     3.2965e+00     2.2705e-02     4.9625e-04     1.6807e+00     6.4350e-02
    -5.8066e+00     1.4504e+01              0    -7.3923e+00     0.0000e+00            inf     3.2965e+00     2.0426e-02     2.5750e-04     1.6776e+00     6.5607e-02
    -8.3370e+00     5.0726e+00              0    -9.6593e+00     0.0000e+00            inf     3.2965e+00     1.4800e-02     3.1250e-05     1.8501e+00     2.1069e-01
    -4.7319e+00     2.6286e+00              0    -6.8257e+00     0.0000e+00            inf     3.2965e+00     2.6661e-02     5.3375e-04     1.7456e+00     8.2068e-02
     5.9224e+00     8.8204e+00              0    -1.0241e+01     0.0000e+00            inf     3.2965e+00     1.4607e-02     1.8750e-05     1.8739e+00     2.2677e-01
    -1.2545e+01    -8.3623e+00              0    -6.4849e+00     0.0000e+00            inf     3.2965e+00     2.4894e-02     6.3375e-04     1.6725e+00     6.2841e-02
    -1.6005e+01    -8.1227e+00              0    -1.3535e+01     0.0000e+00            inf     3.2965e+00     4.2218e-03     2.5000e-06     1.7053e+00     1.0753e-01
     1.0750e+00    -4.2956e+00              0    -8.5972e+00     0.0000e+00            inf     3.2965e+00     1.9392e-02     1.1750e-04     1.8989e+00     1.2497e-01
     1.3871e+01    -3.7444e+00              0    -5.9244e+00     0.0000e+00            inf     3.2965e+00     2.8980e-02     1.4650e-03     1.6776e+00     6.2405e-02
    -5.6461e+00    -1.0031e+01              0    -8.6855e+00     0.0000e+00            inf     3.2965e+00     1.8677e-02     7.5000e-05     1.9999e+00     1.5036e-01
     7.9053e+00     1.2772e+01              0    -6.3722e+00     0.0000e+00            inf     3.2965e+00     2.5274e-02     7.7250e-04     1.6735e+00     6.2844e-02
    -9.4426e+00     6.8897e+00              0    -8.2426e+00     0.0000e+00            inf     3.2965e+00     1.9729e-02     1.2875e-04     1.9943e+00     1.3569e-01
     5.5444e+00     6.6204e+00              0    -7.3724e+00     0.0000e+00            inf     3.2965e+00     2.0845e-02     3.3625e-04     1.9996e+00     1.1213e-01
    -1.1808e+01    -1.0832e+01              0    -7.9635e+00     0.0000e+00            inf     3.2965e+00     1.7059e-02     1.5000e-04     1.6856e+00     6.9593e-02
    -2.6756e+00    -1.5469e+01              0    -7.3863e+00     0.0000e+00            inf     3.2965e+00     2.0064e-02     2.4625e-04     1.6881e+00     6.6718e-02
    -4.5423e+00    -4.9417e+00              0    -5.8090e+00     0.0000e+00            inf     3.2965e+00     3.0744e-02     1.3112e-03     1.7433e+00     6.6580e-02
     1.0670e+01    -1.2046e+01              0    -8.1227e+00     0.0000e+00            inf     3.2965e+00     1.6478e-02     1.6875e-04     1.6844e+00     7.0159e-02
     1.5891e+01    -2.4768e-01              0    -7.7022e+00     0.0000e+00            inf     3.2965e+00     1.8300e-02     2.4625e-04     1.6846e+00     6.8261e-02
    -5.8698e+00    -1.6786e+01              0    -1.4328e+01     0.0000e+00            inf     3.2965e+00     4.9573e-03     2.5000e-06     1.7143e+00     1.0386e-01
    -6.5437e+00    -3.8008e+00              0    -6.0318e+00     0.0000e+00            inf     3.2965e+00     2.7885e-02     1.0312e-03     1.8343e+00     7.1694e-02
     1.6426e+00     1.6069e+00              0    -9.6128e+00     0.0000e+00            inf     3.2965e+00     9.6925e-03     3.2500e-05     1.9085e+00     2.6290e-01
